,GM_DATE,HOME_TEAM,SPREAD_1_AWAY,ODDS_1_AWAY,SPREAD_2_AWAY,ODDS_2_AWAY,SPREAD_3_AWAY,ODDS_3_AWAY,SPREAD_4_AWAY,ODDS_4_AWAY,SPREAD_1_HOME,ODDS_1_HOME,SPREAD_2_HOME,ODDS_2_HOME,SPREAD_3_HOME,ODDS_3_HOME,SPREAD_4_HOME,ODDS_4_HOME
225,2021-11-19,Sacramento,+3½,-110,,-,+3½,-109,+5½,-145,-3½,-110,,-,-3½,-112,-5½,+105
226,2021-11-19,Boston,-1,-110,,-,+2½,-109,+1,-110,+1,-110,,-,-2½,-112,-1,-110
227,2021-11-19,Detroit,-2,-110,,-,-2,-112,-2,-110,+2,-110,,-,+2,-110,+2,-110
228,2021-11-19,Charlotte,-1,-105,,-,+1,-112,-2,+100,+1,-115,,-,-1,-109,+1,-115
229,2021-11-19,Brooklyn,+9½,-110,,-,+10,-107,+11½,-150,-9½,-110,,-,-10,-114,-11½,+110
230,2021-11-20,Portland,+7½,-110,,-,+7,-108,+9½,-165,-7½,-110,,-,-7,-114,-8½,+100
231,2021-11-20,Milwaukee,+12½,-105,,-,+12½,-110,+12½,-105,-12½,-115,,-,-12½,-112,-12½,-115
232,2021-11-20,Minnesota,+2½,-110,,-,+2½,-112,+4½,-160,-2½,-110,,-,-2½,-110,-4½,+115
233,2021-11-20,Boston,+9½,-110,,-,+9½,-110,+9½,-115,-9½,-110,,-,-9½,-110,-9½,-105
234,2021-11-20,Sacramento,-7½,-110,,-,-8,-107,-9½,+115,+7½,-110,,-,+8,-114,+6½,+110
235,2021-11-20,Washington,-2,-115,,-,-1,-109,-2½,-105,+2,-105,,-,+1,-112,+4½,-165
236,2021-11-20,Indiana,+7½,-110,,-,+7½,-108,+5½,+125,-7½,-110,,-,-7½,-114,-9½,+115
237,2021-11-20,New York,+12,-110,,-,+11,-112,+10½,-105,-12,-110,,-,-11,-109,-12½,+105
238,2021-11-20,Atlanta,+7½,-110,,-,+7½,-110,+7½,-110,-7½,-110,,-,-7½,-110,-7½,-110
239,2021-11-21,L.A. Clippers,+1½,-105,,-,+3½,-109,+2,-110,-1½,-115,,-,-3½,-112,-2,-110
240,2021-11-21,Detroit,-7½,-110,,-,-7½,-110,-8½,+100,+7½,-110,,-,+7½,-110,+8½,-140
241,2021-11-21,Phoenix,+8½,-110,,-,+7½,-110,+9,-140,-8½,-110,,-,-7½,-110,-8,-110
242,2021-11-21,Chicago,+5,-105,,-,+5,-110,+6,-135,-5,-115,,-,-5,-112,-7,+120
243,2021-11-21,Golden State,+10½,-110,,-,+8,-110,+10,-105,-10½,-110,,-,-8,-110,-10,-115
244,2021-11-22,New Orleans,,-,,-,,-,,-,,-,,-,,-,,-
245,2021-11-22,Sacramento,+5,-110,,-,+5½,-112,+5,-110,-5,-110,,-,-5½,-109,-5,-110
246,2021-11-22,Utah,,-,,-,,-,,-,,-,,-,,-,,-
247,2021-11-22,San Antonio,,-,,-,,-,,-,,-,,-,,-,,-
248,2021-11-22,Milwaukee,,-,,-,,-,,-,,-,,-,,-,,-
249,2021-11-22,Washington,,-,,-,,-,,-,,-,,-,,-,,-
250,2021-11-22,Boston,,-,,-,,-,,-,,-,,-,,-,,-
251,2021-11-22,Atlanta,,-,,-,,-,,-,,-,,-,,-,,-
252,2021-11-22,Cleveland,,-,,-,,-,,-,,-,,-,,-,,-
253,2021-11-22,Chicago,,-,,-,,-,,-,,-,,-,,-,,-
254,2021-11-23,Detroit,-10½,-110,,-,-10½,-107,-12½,+110,+10½,-110,,-,+10½,-114,+8½,+120
255,2021-11-23,New York,+4½,-105,,-,+6½,-114,+3½,-105,-4½,-115,,-,-6½,-107,-6½,+120
256,2021-11-23,Portland,+9½,-110,,-,+7½,-110,+8,+120,-9½,-110,,-,-7½,-110,-11,-105
257,2021-11-23,L.A. Clippers,+3,-110,,-,+3,-113,+4½,-160,-3,-110,,-,-3,-109,-4½,+115
258,2021-11-24,Golden State,+10,-110,,-,+10½,-110,+11½,-145,-10,-110,,-,-10½,-110,-10½,-115
259,2021-11-24,Sacramento,-3½,-110,,-,-3,-107,-3½,-110,+3½,-110,,-,+3,-114,+4½,-135
260,2021-11-24,San Antonio,-3½,-110,,-,-4,-112,-4½,-105,+3½,-110,,-,+4,-109,+4½,-135
261,2021-11-24,Memphis,,,,None,,None,,None,,,,None,,None,,None
262,2021-11-24,Minnesota,,,,None,,None,,None,,,,None,,None,,None
263,2021-11-24,Houston,,,,None,,None,,None,,,,None,,None,,None
264,2021-11-24,New Orleans,-3½,-110,,-,-3½,-113,-3½,-110,+3½,-110,,-,+3½,-108,+3½,-110
265,2021-11-24,Milwaukee,,,,None,,None,,None,,,,None,,None,,None
266,2021-11-24,Boston,,,,None,,None,,None,,,,None,,None,,None
267,2021-11-24,Orlando,,,,None,,None,,None,,,,None,,None,,None
268,2021-11-24,Cleveland,,,,None,,None,,None,,,,None,,None,,None
269,2021-11-24,Indiana,,,,None,,None,,None,,,,None,,None,,None
270,2021-11-24,Oklahoma City,,,,None,,None,,None,,,,None,,None,,None
271,2021-11-26,L.A. Lakers,+7½,-115,,-,+8,-110,+6½,+105,-7½,-105,,-,-8,-110,-7½,-110
272,2021-11-26,Golden State,+6,-110,,-,+6,-110,+6,-105,-6,-110,,-,-6,-110,-8,+120
273,2021-11-26,Denver,-7,-110,,-,-4,-112,-6½,-110,+7,-110,,-,+4,-109,+6½,-110
274,2021-11-26,Utah,+13½,-110,,-,+13½,-110,+15½,-160,-13½,-110,,-,-13½,-110,-12½,-140
275,2021-11-26,San Antonio,-4½,-110,,-,-4½,-112,-5½,+105,+4½,-110,,-,+4½,-109,+6½,-175
276,2021-11-26,Oklahoma City,-6½,-110,,-,-7½,-110,-6,-110,+6½,-110,,-,+7½,-110,+6,-110
277,2021-11-26,Memphis,,,,None,,None,,None,,,,None,,None,,None
278,2021-11-26,Orlando,,,,None,,None,,None,,,,None,,None,,None
279,2021-11-26,New York,,,,None,,None,,None,,,,None,,None,,None
280,2021-11-26,Charlotte,,,,None,,None,,None,,,,None,,None,,None
281,2021-11-26,L.A. Clippers,,,,None,,None,,None,,,,None,,None,,None
282,2021-11-26,Indiana,,,,None,,None,,None,,,,None,,None,,None
283,2021-11-27,Utah,+12½,-105,,-,+12½,-107,+11½,+105,-12½,-115,,-,-12½,-115,-11½,-145
284,2021-11-27,Dallas,+6½,-110,,-,+7½,-114,+6½,-115,-6½,-110,,-,-7½,-107,-6½,-105
285,2021-11-27,Chicago,+1,-115,,-,-1½,-112,+1,-110,-1,-105,,-,+1½,-110,-1,-110
286,2021-11-27,Cleveland,+10,-110,,-,+9½,-110,+12,-150,-10,-110,,-,-9½,-110,-9,-135
287,2021-11-27,Brooklyn,+1½,-105,,-,+1½,-110,+1½,-105,-1½,-115,,-,-1½,-112,-1½,-115
288,2021-11-27,Philadelphia,+6½,-105,,-,+6½,-110,+6½,-105,-6½,-115,,-,-6½,-110,-6½,-115
289,2021-11-27,Houston,-5,-115,,-,-5½,-114,-7,+125,+5,-105,,-,+5½,-107,+7,-175
290,2021-11-27,Atlanta,+7½,-105,,-,+7,-110,+7½,-105,-7½,-115,,-,-7,-110,-7½,-115
291,2021-11-28,L.A. Clippers,-2½,-110,,-,-3,-112,-4½,+115,+2½,-110,,-,+3,-109,+4½,-160
292,2021-11-28,Indiana,-2,-110,,-,-2,-112,-4,+115,+2,-110,,-,+2,-110,+3,-140
293,2021-11-28,Memphis,+4,-110,,-,+4,-109,+4,-110,-4,-110,,-,-4,-112,-6,+120
294,2021-11-28,Toronto,-1½,-115,,-,+½,-110,-2,-110,+1½,-105,,-,-½,-110,+2,-110
295,2021-11-28,L.A. Lakers,+10½,-115,,-,+10,-110,+12,-160,-10½,-105,,-,-10,-110,-12,+115
296,2021-11-29,Houston,,,,None,,None,,None,,,,None,,None,,None
297,2021-11-29,L.A. Clippers,+7,-105,,-,+7,-110,+8,-140,-7,-115,,-,-7,-110,-9,+125
298,2021-11-29,Utah,+7,-105,,-,+7½,-114,+6,+100,-7,-115,,-,-7½,-107,-9,+135
299,2021-11-29,San Antonio,-3,-115,,-,-3,-110,-5½,+105,+3,-105,,-,+3,-110,+5½,-145
300,2021-11-29,Dallas,+6½,-110,,-,+6½,-110,+8½,-180,-6½,-110,,-,-6½,-110,-4½,-175
301,2021-11-29,Philadelphia,,,,None,,None,,None,,,,None,,None,,None
302,2021-11-29,Minnesota,,,,None,,None,,None,,,,None,,None,,None
303,2021-11-29,Miami,,,,None,,None,,None,,,,None,,None,,None
304,2021-11-29,Chicago,,,,None,,None,,None,,,,None,,None,,None
305,2021-11-30,Phoenix,+3½,-110,,-,+3,-109,+5½,-145,-3½,-110,,-,-3,-112,-3½,-110
306,2021-11-30,Portland,+8,-110,,-,+7½,-114,+8½,-140,-8,-110,,-,-7½,-107,-8½,+100
307,2021-11-30,Sacramento,+1,-105,,-,-1,-112,+3,-160,-1,-115,,-,+1,-109,-3,+115
308,2021-11-30,Toronto,+3,-115,,-,+3,-109,+4,-140,-3,-105,,-,-3,-112,-3,-105
309,2021-11-30,Brooklyn,+6,-110,,-,+6½,-110,+6½,-125,-6,-110,,-,-6½,-110,-6½,-111
310,2021-12-01,L.A. Clippers,+6,-110,,-,+6,-109,+8,-175,-6,-110,,-,-6,-112,-4,-175
311,2021-12-01,Oklahoma City,+2½,-110,,-,+2½,-109,+2½,-110,-2½,-110,,-,-2½,-112,-4½,+115
312,2021-12-01,New Orleans,-4,-110,,-,-4,-109,-6,+115,+4,-110,,-,+4,-113,+6,-160
313,2021-12-01,Miami,+3,-110,,-,+3,-112,+5,-160,-3,-110,,-,-3,-109,-4,-105
314,2021-12-01,Milwaukee,+9,-110,,-,+9,-110,+8½,-125,-9,-110,,-,-9,-110,-8½,-111
315,2021-12-01,Orlando,-7½,-115,,-,-8,-110,-9,+100,+7½,-105,,-,+8,-110,+9,-140
316,2021-12-01,Indiana,+2,-110,,-,+2,-109,+2½,-118,-2,-110,,-,-2,-112,-2½,-118
317,2021-12-01,Washington,+3½,-110,,-,+4,-108,+3½,-118,-3½,-110,,-,-4,-113,-3½,-118
318,2021-12-01,Boston,+3,-110,,-,+3,-113,+2½,-110,-3,-110,,-,-3,-109,-2½,-110
319,2021-12-02,New York,-2,-105,,-,-2,-112,-1½,-118,+2,-115,,-,+2,-110,+2½,-111
320,2021-12-02,Toronto,-4½,-105,,-,-4½,-113,-4½,-110,+4½,-115,,-,+4½,-108,+4½,-110
321,2021-12-02,Memphis,+9½,-105,,-,+9½,-110,+9½,-111,-9½,-115,,-,-9½,-110,-9½,-111
322,2021-12-02,Phoenix,+12,-110,,-,+12,-110,+11½,-110,-12,-110,,-,-12,-112,-11½,-110
323,2021-12-02,Portland,+5,-110,,-,+5,-110,+4½,-111,-5,-110,,-,-5,-112,-4½,-125
324,2021-12-03,Utah,+8,-110,,-,+8,-110,+9½,-165,-8,-110,,-,-8,-110,-9½,+120
325,2021-12-03,L.A. Lakers,+2½,-110,,-,+2½,-113,+2½,-118,-2½,-110,,-,-2½,-109,-2½,-118
326,2021-12-03,Golden State,+7½,-110,,-,+7,-110,+9½,-165,-7½,-110,,-,-7,-110,-7½,-110
327,2021-12-03,Dallas,+7,-110,,-,+7,-110,+6½,-111,-7,-110,,-,-7,-110,-6½,-125
328,2021-12-03,Houston,+3,-110,,-,+2½,-109,+4½,-145,-3,-110,,-,-2½,-112,-4½,+105
329,2021-12-03,Brooklyn,+9,-110,,-,+7½,-110,+10,-135,-9,-110,,-,-7½,-110,-11,+115
330,2021-12-03,Atlanta,+2½,-110,,-,+2,-109,+3½,-140,-2½,-110,,-,-2,-112,-3½,+100
331,2021-12-03,Washington,+3,-110,,-,+3,-109,+5,-160,-3,-110,,-,-3,-112,-3,-110
332,2021-12-03,Indiana,+5½,-110,,-,+5,-110,+5½,-118,-5½,-110,,-,-5,-112,-5½,-118
333,2021-12-04,Sacramento,-2,-110,,-,-2,-112,-2,-115,+2,-110,,-,+2,-110,+4,-150
334,2021-12-04,Golden State,,,,None,,None,,None,,,,None,,None,,None
335,2021-12-04,Dallas,,,,None,,None,,None,,,,None,,None,,None
336,2021-12-04,Portland,+1,-110,,-,+1,-112,+1½,-110,-1,-110,,-,-1,-109,-1½,-110
337,2021-12-04,Brooklyn,,,,None,,None,,None,,,,None,,None,,None
338,2021-12-04,New York,,,,None,,None,,None,,,,None,,None,,None
339,2021-12-04,Milwaukee,,,,None,,None,,None,,,,None,,None,,None
340,2021-12-05,Cleveland,-5,-110,,-,-4½,-112,-5½,-111,+5,-110,,-,+4½,-109,+5½,-125
341,2021-12-05,Toronto,+1,-110,,-,+½,-110,+1½,-118,-1,-110,,-,-½,-110,-1½,-118
342,2021-12-05,Atlanta,+7½,-105,,-,+6½,-110,+9½,-160,-7½,-115,,-,-6½,-110,-9½,+115
343,2021-12-05,Houston,-2½,-115,,-,-3,-112,-4½,+115,+2½,-105,,-,+3,-109,+4½,-160
344,2021-12-06,Phoenix,+7½,-115,,-,+7,-110,+9,-175,-7½,-105,,-,-7,-110,-9,+125
345,2021-12-06,Golden State,+16,-110,,-,+16,-109,+18,-160,-16,-110,,-,-16,-112,-18,+115
346,2021-12-06,Portland,-5,-110,,-,-4½,-112,-5,-110,+5,-110,,-,+4½,-109,+5,-110
347,2021-12-06,Milwaukee,+8½,-110,,-,+8½,-114,+9½,-140,-8½,-110,,-,-8½,-107,-6½,-175
348,2021-12-06,Minnesota,+2,-110,,-,+1½,-112,+3,-120,-2,-110,,-,-1½,-109,-3,+100
349,2021-12-06,Miami,,,,None,,None,,None,,,,None,,None,,None
350,2021-12-06,Indiana,,,,None,,None,,None,,,,None,,None,,None
351,2021-12-06,Detroit,,,,None,,None,,None,,,,None,,None,,None
352,2021-12-06,Charlotte,,,,None,,None,,None,,,,None,,None,,None
353,2021-12-06,Chicago,+2,-110,,-,+2½,-113,+1½,-110,-2,-110,,-,-2½,-109,-1½,-110
354,2021-12-07,Dallas,-1½,-110,-2,-113,-1½,-113,-3,+105,+1½,-110,+2,-108,+1½,-109,+3,-145
355,2021-12-07,San Antonio,-2,-110,-1½,-112,-1½,-112,-1½,-118,+2,-110,+1½,-110,+1½,-110,+1½,-118
356,2021-12-07,L.A. Lakers,+3,-115,+3½,-108,+3½,-108,+5,-150,-3,-105,-3½,-113,-3½,-113,-5,+110
357,2021-12-08,L.A. Clippers,+1,-115,+3½,-109,+2½,-109,-1,-105,-1,-105,-3½,-112,-2½,-112,+1,-115
358,2021-12-08,Golden State,+14½,-110,+15,-115,+15,-115,+13½,+105,-14½,-110,-15,-106,-15,-106,-13½,-145
359,2021-12-08,Sacramento,,,,None,,None,,None,,,,None,,None,,None
360,2021-12-08,New Orleans,,,,None,,None,,None,,,,None,,None,,None
361,2021-12-08,Memphis,,,,None,,None,,None,,,,None,,None,,None
362,2021-12-08,Minnesota,,,,None,,None,,None,,,,None,,None,,None
363,2021-12-08,Detroit,,,,None,,None,,None,,,,None,,None,,None
364,2021-12-08,Miami,,,,None,,None,,None,,,,None,,None,,None
365,2021-12-08,Toronto,,,,None,,None,,None,,,,None,,None,,None
366,2021-12-08,Charlotte,,,,None,,None,,None,,,,None,,None,,None
367,2021-12-08,Cleveland,,,,None,,None,,None,,,,None,,None,,None
368,2021-12-08,Indiana,,,,None,,None,,None,,,,None,,None,,None
369,2021-12-08,Houston,,,,None,,None,,None,,,,None,,None,,None
370,2021-12-09,San Antonio,+2,-110,+2½,-109,+2½,-109,+1½,-118,-2,-110,-2½,-112,-2½,-112,-½,-125
371,2021-12-09,Philadelphia,-3,-110,-3,-112,-3,-112,-3,-110,+3,-110,+3,-109,+3,-109,+4,-135
372,2021-12-09,Memphis,-4,-110,-4,-112,-4,-112,-4½,-118,+4,-110,+4,-109,+4,-109,+4½,-118
373,2021-12-10,New Orleans,+6½,-110,+6½,-110,+6½,-110,+5½,+100,-6½,-110,-6½,-110,-6½,-110,-6½,-118
374,2021-12-10,Oklahoma City,-3½,-115,-4,-109,-4½,-112,-4½,-110,+3½,-105,+4,-113,+4½,-109,+5½,-140
375,2021-12-10,Houston,-9,-110,-9½,-110,-9½,-110,-11½,+110,+9,-110,+9½,-110,+9½,-110,+11½,-150
376,2021-12-10,Minnesota,-1½,-110,-1½,-112,-1½,-112,-4,+115,+1½,-110,+1½,-110,+1½,-110,+2,-110
377,2021-12-10,Phoenix,+3½,-110,+3½,-114,+3½,-114,+5,-150,-3½,-110,-3½,-108,-3½,-108,-5,+110
378,2021-12-10,Atlanta,+2,-110,+2,-110,+2,-110,+4,-160,-2,-110,-2,-112,-2,-112,-4,+115
379,2021-12-10,Indiana,+2,-115,+2½,-114,+2,-109,+3,-140,-2,-105,-2½,-108,-2,-112,-4,+115
380,2021-12-10,Charlotte,-1½,-110,-1,-109,-1,-109,-1½,-118,+1½,-110,+1,-112,+1,-112,+1½,-118
381,2021-12-10,Toronto,+1½,-110,+2,-110,+2,-110,+1,-110,-1½,-110,-2,-112,-2,-112,-1,-110
382,2021-12-11,L.A. Clippers,+8½,-115,+8½,-110,+8½,-110,+9½,-145,-8½,-105,-8½,-110,-8½,-110,-10½,+120
383,2021-12-11,Washington,-7,-110,-7½,-110,-7½,-110,-6,-140,+7,-110,+7½,-110,+7½,-110,+8,-150
384,2021-12-11,Memphis,+8½,-110,+8,-110,+8,-110,+10,-150,-8½,-110,-8,-110,-8,-110,-10,+110
385,2021-12-11,Miami,-1½,-115,-2,-112,-2,-112,-1½,-115,+1½,-105,+2,-110,+2,-110,+1½,-105
386,2021-12-11,Cleveland,+6½,-110,+6,-110,+6,-110,+6½,-111,-6½,-110,-6,-110,-6,-110,-6½,-125
387,2021-12-11,Philadelphia,-3,-110,-3,-112,-3,-112,-4½,+105,+3,-110,+3,-109,+3,-109,+4½,-145
388,2021-12-11,San Antonio,-1,-105,+1,-112,-1,-113,-3,+120,+1,-115,-1,-109,+1,-109,+3,-165
389,2021-12-12,Portland,+3,-110,+3,-114,+3,-114,+5,-160,-3,-110,-3,-107,-3,-107,-5,+115
390,2021-12-12,L.A. Lakers,+10,-110,+9½,-110,+9½,-110,+9,-105,-10,-110,-9½,-110,-9½,-110,-11,-105
391,2021-12-12,San Antonio,+2,-110,+2,-113,+2,-113,+1½,-111,-2,-110,-2,-109,-2,-109,-1½,-125
392,2021-12-12,New York,-6,-110,-6,-110,-6,-110,-5½,-125,+6,-110,+6,-110,+6,-110,+5½,-111
393,2021-12-12,Detroit,-7,-110,-7,-110,-7,-110,-9,+135,+7,-110,+7,-110,+7,-110,+9,-190
394,2021-12-12,Oklahoma City,-4,-110,-4,-112,-4,-112,-6,+120,+4,-110,+4,-109,+4,-109,+6,-165
395,2021-12-13,Cleveland,+5½,-115,+5½,-114,+5½,-114,+5½,-118,-5½,-105,-5½,-108,-5½,-108,-5½,-111
396,2021-12-13,Indiana,-4,-110,-4½,-112,-3,-112,-3½,-118,+4,-110,+4½,-109,+3,-109,+3½,-111
397,2021-12-13,Toronto,+4½,-110,+5,-114,+5,-114,+4½,-118,-4½,-110,-5,-107,-5,-107,-4½,-118
398,2021-12-13,Atlanta,+10½,-110,+10,-110,+10,-110,+9½,-111,-10½,-110,-10,-110,-10,-110,-10½,-118
399,2021-12-13,Boston,+1,-110,+½,-112,+½,-112,+½,-118,-1,-110,-½,-109,-½,-109,-½,-118
400,2021-12-13,Memphis,-1,-110,-4,-112,-4,-112,-1½,-118,+1,-110,+4,-109,+4,-109,+1½,-111
401,2021-12-13,Dallas,+2½,-110,+2½,-109,+2½,-109,+2½,-118,-2½,-110,-2½,-112,-2½,-112,-2½,-118
402,2021-12-13,Denver,+3½,-110,+3½,-114,+3½,-114,+3½,-118,-3½,-110,-3½,-108,-3½,-108,-3½,-118
403,2021-12-13,L.A. Clippers,-3½,-105,-3½,-108,-3½,-108,-3½,-118,+3½,-115,+3,-114,+2½,-114,+3½,-118
404,2021-12-14,Portland,-1,-110,-1½,-112,-1½,-112,-1½,-118,+1,-110,+1½,-110,+1½,-110,+1½,-118
405,2021-12-14,New York,-5½,-110,-5½,-109,-5½,-108,-5½,-125,+5½,-110,+5½,-112,+5½,-113,+5½,-111
406,2021-12-14,Brooklyn,+4,-110,+3½,-113,+3½,-113,+3½,-118,-4,-110,-3½,-109,-3½,-109,-3½,-118
407,2021-12-15,Sacramento,-2,-115,-2½,-112,-2½,-112,-1½,-125,+2,-105,+2½,-109,+2½,-109,+1½,-111
408,2021-12-15,Denver,+4,-110,+4½,-113,+4½,-113,+4½,-118,-4,-110,-4½,-109,-4½,-109,-4½,-118
409,2021-12-15,Portland,-1,+100,-2½,-112,-1½,-112,+½,-118,+1,-120,+2½,-109,+1½,-110,-½,-118
410,2021-12-15,Utah,+14,-110,+12½,-110,+12½,-110,+13½,-111,-14,-110,-12½,-112,-12½,-112,-13½,-118
411,2021-12-15,San Antonio,+3,-110,+3½,-108,+3½,-109,+1½,-111,-3,-110,-3½,-113,-3½,-112,-1½,-125
412,2021-12-15,Oklahoma City,-4½,-110,-4½,-112,-4½,-112,-4½,-118,+4½,-110,+4½,-109,+4½,-109,+4½,-118
413,2021-12-15,Dallas,-3½,-110,-2½,-109,-3½,-112,-3½,-111,+3½,-110,+2½,-113,+3½,-109,+3½,-125
414,2021-12-15,Philadelphia,+8,-110,+8,-110,+7,-110,+7½,-125,-8,-110,-8,-110,-7,-110,-7½,-111
415,2021-12-15,Cleveland,+9½,-110,+9,-110,+9,-110,+9½,-125,-9½,-110,-9,-110,-9,-110,-9½,-111
416,2021-12-15,Orlando,-9,-110,-7½,-110,-7½,-110,-8½,-118,+9,-110,+7½,-110,+7½,-110,+8½,-118
417,2021-12-15,Milwaukee,-3,-110,-3½,-107,-3½,-107,-2½,-111,+3,-110,+3½,-114,+3½,-114,+2½,-125
418,2021-12-16,Phoenix,+8½,-110,+9,-110,+9,-110,+8½,-118,-8½,-110,-9,-110,-9,-110,-8½,-118
419,2021-12-16,Indiana,+10½,-110,+9½,-107,+9½,-107,+9½,-111,-10½,-110,-9½,-114,-9½,-114,-10½,-118
420,2021-12-16,Brooklyn,-3,-110,-2,-112,-2½,-112,-1½,-118,+3,-110,+2,-110,+2½,-109,+1½,-118
421,2021-12-16,Houston,-5½,-115,-5,-109,-5½,-109,-6½,-111,+5½,-105,+5,-112,+5½,-112,+6½,-125
422,2021-12-17,Minnesota,-1,-110,-1,-108,-1,-108,-1½,-111,+1,-110,+1,-113,+1,-113,+1½,-125
423,2021-12-17,Utah,+11½,-110,+12,-114,+11½,-107,+11½,-118,-11½,-110,-12,-108,-11½,-114,-11½,-118
424,2021-12-17,New Orleans,+1½,-110,+1½,-109,+1½,-109,+1½,-118,-1½,-110,-1½,-113,-1½,-113,-1½,-118
425,2021-12-17,Atlanta,+3½,-110,+2½,-109,+2½,-109,+4½,-125,-3½,-110,-2½,-112,-2½,-112,-4½,-111
426,2021-12-17,Orlando,-8½,-110,-9,-110,-9,-110,-8½,-118,+8½,-110,+9,-110,+9,-110,+8½,-118
427,2021-12-17,Portland,+2,-115,+3,-108,+3,-108,+2½,-125,-2,-105,-3,-113,-3,-113,-2½,-111
428,2021-12-17,Boston,-4,-110,-4½,-107,-4½,-107,-4½,-118,+4,-110,+4½,-114,+4½,-114,+4½,-118
429,2021-12-17,Sacramento,-6,-110,-6½,-107,-7½,-107,-6½,-125,+6,-110,+6½,-114,+7½,-114,+6½,-111
430,2021-12-18,Boston,+6,-110,+6,-110,+6,-110,+5½,-111,-6,-110,-6,-110,-6,-110,-5½,-125
431,2021-12-18,Milwaukee,-6,-110,-3½,-108,-3½,-108,-6½,-111,+6,-110,+3½,-114,+3½,-114,+6½,-125
432,2021-12-18,Utah,+10½,-110,+9,-110,+9,-110,+9½,-118,-10½,-110,-9,-110,-9,-110,-9½,-111
433,2021-12-18,Oklahoma City,-4½,-110,-5½,-114,-5½,-114,-4½,-111,+4½,-110,+5½,-107,+5½,-107,+4½,-118
434,2021-12-18,Detroit,+1,-110,+1,-108,+1,-108,+½,-118,-1,-110,-1,-113,-1,-113,-½,-118
435,2021-12-18,Brooklyn,+5½,-110,+5,-107,+5,-107,+5½,-125,-5½,-110,-5,-114,-5,-114,-5½,-111
436,2021-12-18,Toronto,+7½,-110,+9½,-110,+8½,-110,+7½,-111,-7½,-110,-9½,-110,-8½,-110,-7½,-125
437,2021-12-19,Sacramento,-4½,-110,-5,-112,-5,-112,-4½,-125,+4½,-110,+5,-109,+5,-109,+4½,-111
438,2021-12-19,Memphis,+4,-105,+4½,-109,+4½,-109,+4½,-125,-4,-115,-4½,-112,-4½,-112,-4½,-111
439,2021-12-19,Detroit,-6,-110,-7½,-110,-7½,-110,-7½,-111,+6,-110,+7½,-110,+7½,-110,+7½,-125
440,2021-12-19,Chicago,+7,-110,+7½,-110,+7½,-110,+7½,-125,-7,-110,-7½,-110,-7½,-110,-7½,-111
441,2021-12-19,Minnesota,+3½,-110,+3,-109,+4,-109,+3½,-118,-3½,-110,-3,-112,-4,-112,-3½,-118
442,2021-12-19,Phoenix,+8½,-115,+9,-110,+9,-110,+8½,-111,-8½,-105,-9,-110,-9,-110,-8½,-125
443,2021-12-20,Golden State,+13½,-110,+13½,-109,+13½,-109,+13½,-125,-13½,-110,-13½,-112,-13½,-112,-13½,-111
444,2021-12-20,Boston,+3,-115,+5½,-110,+5½,-110,+2½,-111,-3,-105,-5½,-110,-5½,-110,-2½,-125
445,2021-12-20,Memphis,+9,-110,+9½,-110,+9½,-110,+8½,-111,-9,-110,-9½,-110,-9½,-110,-8½,-125
446,2021-12-20,Chicago,+7½,-110,+6½,-110,+6½,-110,+7½,-125,-7½,-110,-6½,-110,-6½,-110,-7½,-111
447,2021-12-20,Utah,+12½,-110,+12,-108,+12,-108,+12½,-118,-12½,-110,-12,-113,-12,-113,-12½,-118
448,2021-12-20,L.A. Clippers,+6,-110,+6,-107,+6,-107,+6½,-125,-6,-110,-6,-114,-6,-114,-6½,-111
449,2021-12-21,L.A. Lakers,-7,-115,-7,-110,-7,-110,-7½,-111,+7,-105,+7,-110,+7,-110,+7½,-125
450,2021-12-21,Dallas,-2½,-110,-2½,-108,-2½,-108,-1½,-125,+2½,-110,+2½,-114,+2½,-114,+1½,-111
451,2021-12-21,New Orleans,+1,-115,+2½,-109,+2½,-109,+½,-118,-1,-105,-2½,-112,-2½,-112,-½,-111
452,2021-12-21,Miami,-2½,-110,-2½,-107,-2½,-107,-1½,-125,+2½,-110,+2½,-114,+2½,-114,+1½,-111
453,2021-12-21,New York,+7½,-110,+7½,-107,+7½,-107,+7½,-118,-7½,-110,-7½,-114,-7½,-114,-7½,-118
454,2021-12-22,Atlanta,+7½,-110,+7,-108,+6½,-108,+7½,-125,-7½,-110,-7,-114,-6½,-114,-7½,-111
455,2021-12-22,Boston,+6½,-110,+6½,-110,+7,-110,+6½,-118,-6½,-110,-6½,-110,-7,-110,-6½,-118
456,2021-12-22,Milwaukee,+8½,-110,+9,-110,+9,-110,+8½,-118,-8½,-110,-9,-110,-9,-110,-8½,-118
457,2021-12-22,Oklahoma City,-6½,-110,-7,-110,-7,-110,-6½,-118,+6½,-110,+7,-110,+7,-110,+6½,-118
458,2021-12-22,Sacramento,-4,-110,-4,-110,-4,-110,-4½,-118,+4,-110,+4,-110,+4,-110,+4½,-118
459,2021-12-23,L.A. Lakers,+1½,-110,+2,-110,+2,-110,+1½,-118,-1½,-110,-2,-112,-2,-112,-1½,-118
460,2021-12-23,Golden State,+5½,-110,+5½,-110,+5½,-110,+5½,-118,-5½,-110,-5½,-110,-5½,-110,-5½,-118
461,2021-12-23,Phoenix,+15,-110,+15,-107,+15,-107,+15½,-125,-15,-110,-15,-114,-15,-114,-15½,-111
