,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
55,0021400038,1610612744,Warriors,GSW,Golden State,240:00,122.9,122.1,100.0,101.0,22.9,21.1,0.652,1.5,20.6,0.368,0.654,0.533,19.357,19.2,0.62,0.666,1.0,0.199,103.66,103.5,86.25,104.0,0.661
56,0021400029,1610612761,Raptors,TOR,Toronto,240:00,110.1,113.7,98.4,101.1,11.7,12.6,0.394,1.44,10.3,0.396,0.74,0.563,9.172,9.5,0.422,0.519,1.0,0.196,97.34,94.5,78.75,95.0,0.587
57,0021400029,1610612753,Magic,ORL,Orlando,240:00,98.4,101.1,110.1,113.7,-11.7,-12.6,0.658,1.79,19.1,0.26,0.604,0.437,14.499,14.9,0.512,0.519,1.0,0.201,97.34,94.5,78.75,94.0,0.413
58,0021400034,1610612745,Rockets,HOU,Houston,240:00,101.4,104.0,87.4,90.9,13.9,13.1,0.625,1.05,15.1,0.347,0.714,0.554,18.519,19.0,0.5,0.556,1.0,0.199,102.76,99.5,82.92,100.0,0.577
59,0021400034,1610612738,Celtics,BOS,Boston,240:00,87.4,90.9,101.4,104.0,-13.9,-13.1,0.541,1.82,14.6,0.286,0.653,0.446,10.688,11.1,0.383,0.425,1.0,0.197,102.76,99.5,82.92,99.0,0.423
60,0021400033,1610612765,Pistons,DET,Detroit,240:00,101.8,102.3,115.0,115.9,-13.2,-13.6,0.656,3.0,17.6,0.245,,,7.919,8.0,0.428,0.492,1.0,0.199,88.56,88.0,73.33,88.0,0.46
61,0021400033,1610612751,Nets,BKN,Brooklyn,240:00,115.0,115.9,101.8,102.3,13.2,13.6,0.429,2.25,15.2,,0.755,,9.017,9.1,0.523,0.55,1.0,0.201,88.56,88.0,73.33,88.0,0.54
62,0021400037,1610612762,Jazz,UTA,Utah,240:00,114.0,120.4,90.5,92.9,23.5,27.6,0.452,1.36,14.0,0.333,0.788,0.57,13.524,14.3,0.517,0.575,1.0,0.191,102.06,98.0,81.67,98.0,0.651
63,0021400037,1610612756,Suns,PHX,Phoenix,240:00,90.5,92.9,114.0,120.4,-23.5,-27.6,0.472,1.31,13.8,0.212,0.667,0.43,12.922,13.3,0.454,0.486,1.0,0.197,102.06,98.0,81.67,98.0,0.349
64,0021400032,1610612754,Pacers,IND,Indiana,240:00,94.6,96.8,109.1,108.5,-14.5,-11.7,0.806,1.39,18.8,0.264,0.895,0.527,18.511,18.9,0.457,0.51,1.0,0.198,95.38,94.5,78.75,95.0,0.394
65,0021400032,1610612737,Hawks,ATL,Atlanta,240:00,109.1,108.5,94.6,96.8,14.5,11.7,0.743,2.0,21.2,0.105,0.736,0.473,13.901,13.8,0.558,0.611,1.0,0.199,95.38,94.5,78.75,94.0,0.606
66,0021400035,1610612750,Timberwolves,MIN,Minnesota,240:00,108.7,109.4,107.5,111.6,1.1,-2.2,0.684,2.36,19.2,0.314,0.762,0.516,11.382,11.5,0.471,0.532,1.0,0.199,97.62,95.5,79.58,96.0,0.522
67,0021400035,1610612741,Bulls,CHI,Chicago,240:00,107.5,111.6,108.7,109.4,-1.1,2.2,0.455,0.88,12.6,0.238,0.686,0.484,17.241,17.9,0.543,0.612,1.0,0.195,97.62,95.5,79.58,95.0,0.478
